# PROJECT: BEYOND THE FACADE - Physiological Response Monitoring Prototype
# DISCLAIMER: Educational/Research Prototype Only. Not a medical diagnostic device or lie detector.
timestamp_iso,elapsed_seconds,raw_signal,bpm,mode,event
2026-09-12T07:04:53.454582,0.030,608,0,HARDWARE,
2026-09-12T07:04:53.489399,0.065,683,0,HARDWARE,
2026-09-12T07:04:53.514777,0.090,609,0,HARDWARE,
2026-09-12T07:04:53.540891,0.116,674,0,HARDWARE,
2026-09-12T07:04:53.571025,0.146,610,0,HARDWARE,
2026-09-12T07:04:53.600437,0.176,668,0,HARDWARE,
2026-09-12T07:04:53.630728,0.206,586,0,HARDWARE,
2026-09-12T07:04:53.663001,0.238,687,0,HARDWARE,
2026-09-12T07:04:53.690642,0.266,608,0,HARDWARE,
2026-09-12T07:04:53.741238,0.317,686,0,HARDWARE,
2026-09-12T07:04:53.770349,0.346,624,0,HARDWARE,
2026-09-12T07:04:53.800962,0.376,702,0,HARDWARE,
2026-09-12T07:04:53.831975,0.407,558,0,HARDWARE,
2026-09-12T07:04:53.861436,0.437,615,0,HARDWARE,
2026-09-12T07:04:53.891601,0.467,616,0,HARDWARE,
2026-09-12T07:04:53.933235,0.509,571,64,HARDWARE,
2026-09-12T07:04:53.964579,0.540,660,64,HARDWARE,
2026-09-12T07:04:53.992852,0.568,574,64,HARDWARE,
2026-09-12T07:04:54.022329,0.598,658,64,HARDWARE,
2026-09-12T07:04:54.053201,0.629,571,64,HARDWARE,
2026-09-12T07:04:54.079690,0.655,668,64,HARDWARE,
2026-09-12T07:04:54.113787,0.689,584,64,HARDWARE,
2026-09-12T07:04:54.162159,0.737,674,64,HARDWARE,
2026-09-12T07:04:54.190831,0.766,557,64,HARDWARE,
2026-09-12T07:04:54.222077,0.797,649,64,HARDWARE,
2026-09-12T07:04:54.250935,0.826,580,64,HARDWARE,
2026-09-12T07:04:54.281881,0.857,637,64,HARDWARE,
2026-09-12T07:04:54.313687,0.889,574,64,HARDWARE,
2026-09-12T07:04:54.360460,0.936,612,64,HARDWARE,
2026-09-12T07:04:54.391200,0.967,563,64,HARDWARE,
2026-09-12T07:04:54.456436,1.032,567,240,HARDWARE,
2026-09-12T07:04:54.484579,1.060,663,240,HARDWARE,
