# PROJECT: BEYOND THE FACADE - Physiological Response Monitoring Prototype
# DISCLAIMER: Educational/Research Prototype Only. Not a medical diagnostic device or lie detector.
timestamp_iso,elapsed_seconds,raw_signal,bpm,mode,event
2026-09-12T07:05:35.301753,0.015,604,240,HARDWARE,
2026-09-12T07:05:35.340200,0.053,606,0,HARDWARE,
2026-09-12T07:05:35.404028,0.117,607,0,HARDWARE,
2026-09-12T07:05:35.441535,0.154,608,0,HARDWARE,
2026-09-12T07:05:35.479218,0.192,609,0,HARDWARE,
2026-09-12T07:05:35.516534,0.229,593,0,HARDWARE,
2026-09-12T07:05:35.553948,0.267,584,0,HARDWARE,
2026-09-12T07:05:35.616784,0.330,592,240,HARDWARE,
2026-09-12T07:05:35.658284,0.371,587,0,HARDWARE,
2026-09-12T07:05:35.693115,0.406,582,0,HARDWARE,
2026-09-12T07:05:35.733532,0.446,590,240,HARDWARE,
2026-09-12T07:05:35.769224,0.482,605,0,HARDWARE,
2026-09-12T07:05:35.797953,0.511,579,0,HARDWARE,
2026-09-12T07:05:35.870297,0.583,597,0,HARDWARE,
2026-09-12T07:05:35.907405,0.620,606,240,HARDWARE,
2026-09-12T07:05:35.948304,0.661,609,0,HARDWARE,
2026-09-12T07:05:35.981721,0.695,613,240,HARDWARE,
2026-09-12T07:05:36.048900,0.762,609,0,HARDWARE,
2026-09-12T07:05:36.086822,0.800,610,0,HARDWARE,
2026-09-12T07:05:36.124838,0.838,605,0,HARDWARE,
2026-09-12T07:05:36.163351,0.876,618,0,HARDWARE,
2026-09-12T07:05:36.199968,0.913,622,63,HARDWARE,
2026-09-12T07:05:36.266113,0.979,617,0,HARDWARE,
2026-09-12T07:05:36.304623,1.018,604,0,HARDWARE,
2026-09-12T07:05:36.340973,1.054,618,0,HARDWARE,
2026-09-12T07:05:36.378108,1.091,623,240,HARDWARE,
2026-09-12T07:05:36.417316,1.130,611,143,HARDWARE,
2026-09-12T07:05:36.482173,1.195,617,0,HARDWARE,
2026-09-12T07:05:36.520012,1.233,621,0,HARDWARE,
2026-09-12T07:05:36.557047,1.270,610,0,HARDWARE,
2026-09-12T07:05:36.594527,1.307,596,0,HARDWARE,
2026-09-12T07:05:36.632473,1.345,596,240,HARDWARE,
2026-09-12T07:05:36.698625,1.412,609,240,HARDWARE,
2026-09-12T07:05:36.736485,1.449,596,0,HARDWARE,
2026-09-12T07:05:36.749397,1.462,587,0,HARDWARE,
2026-09-12T07:05:36.810731,1.524,598,192,HARDWARE,
2026-09-12T07:05:36.849560,1.563,614,0,HARDWARE,
2026-09-12T07:05:36.914300,1.627,599,0,HARDWARE,
2026-09-12T07:05:36.952078,1.665,612,0,HARDWARE,
2026-09-12T07:05:36.986972,1.700,630,240,HARDWARE,
2026-09-12T07:05:37.026341,1.739,636,0,HARDWARE,
2026-09-12T07:05:37.065254,1.778,628,0,HARDWARE,
2026-09-12T07:05:37.127645,1.841,619,0,HARDWARE,
2026-09-12T07:05:37.165763,1.879,613,0,HARDWARE,
2026-09-12T07:05:37.203614,1.917,620,0,HARDWARE,
2026-09-12T07:05:37.239065,1.952,630,240,HARDWARE,
2026-09-12T07:05:37.249103,1.962,621,240,HARDWARE,
2026-09-12T07:05:37.269444,1.982,621,240,HARDWARE,
2026-09-12T07:05:37.299186,2.012,616,240,HARDWARE,
2026-09-12T07:05:37.330016,2.043,624,240,HARDWARE,
2026-09-12T07:05:37.359816,2.073,617,240,HARDWARE,
2026-09-12T07:05:37.389626,2.103,622,240,HARDWARE,
2026-09-12T07:05:37.419022,2.132,617,240,HARDWARE,
2026-09-12T07:05:37.467098,2.180,617,240,HARDWARE,
2026-09-12T07:05:37.499572,2.213,600,240,HARDWARE,
2026-09-12T07:05:37.527562,2.241,624,240,HARDWARE,
2026-09-12T07:05:37.556259,2.269,605,240,HARDWARE,
2026-09-12T07:05:37.587568,2.301,622,240,HARDWARE,
2026-09-12T07:05:37.617725,2.331,604,240,HARDWARE,
2026-09-12T07:05:37.670210,2.383,631,240,HARDWARE,
2026-09-12T07:05:37.702516,2.415,607,240,HARDWARE,
2026-09-12T07:05:37.727384,2.440,624,240,HARDWARE,
2026-09-12T07:05:37.756911,2.469,600,240,HARDWARE,
2026-09-12T07:05:37.787447,2.500,623,240,HARDWARE,
2026-09-12T07:05:37.818825,2.532,603,240,HARDWARE,
2026-09-12T07:05:37.867654,2.581,631,240,HARDWARE,
2026-09-12T07:05:37.895096,2.608,600,240,HARDWARE,
2026-09-12T07:05:37.925365,2.638,628,240,HARDWARE,
2026-09-12T07:05:37.959309,2.672,605,240,HARDWARE,
2026-09-12T07:05:37.985311,2.698,634,240,HARDWARE,
2026-09-12T07:05:38.016803,2.730,603,240,HARDWARE,
2026-09-12T07:05:38.067117,2.780,627,240,HARDWARE,
2026-09-12T07:05:38.096509,2.809,603,240,HARDWARE,
2026-09-12T07:05:38.126963,2.840,622,240,HARDWARE,
2026-09-12T07:05:38.156167,2.869,603,240,HARDWARE,
2026-09-12T07:05:38.186427,2.899,623,240,HARDWARE,
2026-09-12T07:05:38.215814,2.929,604,240,HARDWARE,
2026-09-12T07:05:38.266226,2.979,630,240,HARDWARE,
2026-09-12T07:05:38.300147,3.013,605,240,HARDWARE,
2026-09-12T07:05:38.326038,3.039,628,240,HARDWARE,
2026-09-12T07:05:38.356888,3.070,600,240,HARDWARE,
2026-09-12T07:05:38.386030,3.099,624,240,HARDWARE,
2026-09-12T07:05:38.416863,3.130,603,240,HARDWARE,
2026-09-12T07:05:38.467061,3.180,633,240,HARDWARE,
2026-09-12T07:05:38.498509,3.211,606,240,HARDWARE,
2026-09-12T07:05:38.525288,3.238,633,240,HARDWARE,
2026-09-12T07:05:38.554752,3.268,605,240,HARDWARE,
2026-09-12T07:05:38.587766,3.301,638,240,HARDWARE,
2026-09-12T07:05:38.615657,3.329,613,240,HARDWARE,
2026-09-12T07:05:38.666705,3.380,625,240,HARDWARE,
2026-09-12T07:05:38.699950,3.413,605,240,HARDWARE,
2026-09-12T07:05:38.726039,3.439,632,240,HARDWARE,
2026-09-12T07:05:38.756588,3.470,600,240,HARDWARE,
2026-09-12T07:05:38.786712,3.500,622,240,HARDWARE,
2026-09-12T07:05:38.816773,3.530,614,240,HARDWARE,
2026-09-12T07:05:38.868720,3.582,629,240,HARDWARE,
2026-09-12T07:05:38.897609,3.611,605,240,HARDWARE,
2026-09-12T07:05:38.928824,3.642,626,240,HARDWARE,
2026-09-12T07:05:38.957924,3.671,608,240,HARDWARE,
2026-09-12T07:05:38.988061,3.701,628,240,HARDWARE,
2026-09-12T07:05:39.017760,3.731,607,240,HARDWARE,
2026-09-12T07:05:39.066467,3.779,628,240,HARDWARE,
2026-09-12T07:05:39.100603,3.814,613,240,HARDWARE,
2026-09-12T07:05:39.125505,3.838,636,240,HARDWARE,
2026-09-12T07:05:39.157233,3.870,611,240,HARDWARE,
