# PROJECT: BEYOND THE FACADE - Physiological Response Monitoring Prototype
# DISCLAIMER: Educational/Research Prototype Only. Not a medical diagnostic device or lie detector.
timestamp_iso,elapsed_seconds,raw_signal,bpm,mode,event
2026-09-12T03:34:52.520568,2.782,512,26,HARDWARE,
2026-09-12T03:34:53.882772,4.144,512,27,HARDWARE,
2026-09-12T03:34:56.960444,7.222,512,0,HARDWARE,
2026-09-12T03:34:57.326725,7.588,512,232,HARDWARE,
2026-09-12T03:34:57.570355,7.832,512,232,HARDWARE,
2026-09-12T03:34:57.814193,8.076,512,232,HARDWARE,
2026-09-12T03:34:58.056954,8.318,512,232,HARDWARE,
2026-09-12T03:34:58.300764,8.562,512,232,HARDWARE,
2026-09-12T03:34:58.543705,8.805,512,231,HARDWARE,
2026-09-12T03:34:58.787045,9.048,512,231,HARDWARE,
2026-09-12T03:34:59.031035,9.292,512,231,HARDWARE,
2026-09-12T03:34:59.394764,9.656,512,231,HARDWARE,
2026-09-12T03:34:59.637747,9.899,512,231,HARDWARE,
2026-09-12T03:34:59.882208,10.144,512,230,HARDWARE,
2026-09-12T03:35:00.124491,10.386,512,230,HARDWARE,
2026-09-12T03:35:00.368611,10.630,512,231,HARDWARE,
2026-09-12T03:35:00.610749,10.872,512,230,HARDWARE,
2026-09-12T03:35:00.854696,11.116,512,230,HARDWARE,
2026-09-12T03:35:01.219902,11.481,512,231,HARDWARE,
2026-09-12T03:35:01.468854,11.730,512,231,HARDWARE,
2026-09-12T03:35:01.706019,11.967,512,230,HARDWARE,
2026-09-12T03:35:01.950145,12.212,512,231,HARDWARE,
2026-09-12T03:35:02.192873,12.454,512,230,HARDWARE,
2026-09-12T03:35:02.435601,12.697,512,231,HARDWARE,
2026-09-12T03:35:02.679425,12.941,512,231,HARDWARE,
2026-09-12T03:35:03.044053,13.304,512,230,HARDWARE,
2026-09-12T03:35:03.286906,13.548,512,231,HARDWARE,
2026-09-12T03:35:03.534474,13.796,512,230,HARDWARE,
2026-09-12T03:35:03.774060,14.035,512,230,HARDWARE,
2026-09-12T03:35:04.017587,14.279,512,230,HARDWARE,
2026-09-12T03:35:04.262108,14.524,512,230,HARDWARE,
2026-09-12T03:35:04.504883,14.766,512,230,HARDWARE,
2026-09-12T03:35:04.750123,15.012,512,230,HARDWARE,
2026-09-12T03:35:05.116025,15.377,512,230,HARDWARE,
2026-09-12T03:35:05.358499,15.620,512,230,HARDWARE,
2026-09-12T03:35:05.601685,15.863,512,230,HARDWARE,
2026-09-12T03:35:05.846232,16.108,512,230,HARDWARE,
2026-09-12T03:35:06.090112,16.352,512,230,HARDWARE,
2026-09-12T03:35:06.333882,16.595,512,230,HARDWARE,
2026-09-12T03:35:06.577202,16.839,512,230,HARDWARE,
2026-09-12T03:35:06.942240,17.204,512,230,HARDWARE,
2026-09-12T03:35:07.186046,17.447,512,230,HARDWARE,
2026-09-12T03:35:07.431445,17.693,512,230,HARDWARE,
2026-09-12T03:35:07.673769,17.935,512,230,HARDWARE,
2026-09-12T03:35:07.917374,18.179,512,230,HARDWARE,
2026-09-12T03:35:08.161133,18.423,512,230,HARDWARE,
2026-09-12T03:35:08.404830,18.666,512,230,HARDWARE,
2026-09-12T03:35:08.770064,19.031,512,230,HARDWARE,
2026-09-12T03:35:09.015034,19.276,512,230,HARDWARE,
2026-09-12T03:35:09.258088,19.520,512,230,HARDWARE,
2026-09-12T03:35:09.502229,19.764,512,231,HARDWARE,
2026-09-12T03:35:09.744769,20.006,512,230,HARDWARE,
2026-09-12T03:35:09.987365,20.249,512,231,HARDWARE,
2026-09-12T03:35:10.231409,20.493,512,231,HARDWARE,
2026-09-12T03:35:10.473792,20.735,512,231,HARDWARE,
2026-09-12T03:35:10.838998,21.100,512,230,HARDWARE,
2026-09-12T03:35:11.083086,21.345,512,230,HARDWARE,
2026-09-12T03:35:11.326375,21.588,512,231,HARDWARE,
2026-09-12T03:35:11.569128,21.831,512,231,HARDWARE,
2026-09-12T03:35:11.812536,22.074,512,231,HARDWARE,
2026-09-12T03:35:12.056109,22.318,512,230,HARDWARE,
2026-09-12T03:35:12.299209,22.561,512,230,HARDWARE,
2026-09-12T03:35:12.667949,22.929,512,230,HARDWARE,
2026-09-12T03:35:12.908499,23.170,512,230,HARDWARE,
2026-09-12T03:35:13.152391,23.414,512,231,HARDWARE,
2026-09-12T03:35:13.643941,23.905,512,231,HARDWARE,
2026-09-12T03:35:13.756496,24.018,512,231,HARDWARE,
2026-09-12T03:35:13.886396,24.148,512,230,HARDWARE,
2026-09-12T03:35:14.124815,24.386,512,230,HARDWARE,
2026-09-12T03:35:14.375590,24.637,512,230,HARDWARE,
2026-09-12T03:35:14.738372,25.000,512,230,HARDWARE,
2026-09-12T03:35:14.977129,25.239,512,231,HARDWARE,
2026-09-12T03:35:15.221383,25.483,512,230,HARDWARE,
2026-09-12T03:35:15.470005,25.731,512,230,HARDWARE,
2026-09-12T03:35:15.710298,25.972,512,230,HARDWARE,
2026-09-12T03:35:15.961826,26.223,512,230,HARDWARE,
2026-09-12T03:35:16.194963,26.456,512,230,HARDWARE,
2026-09-12T03:35:16.561373,26.823,512,230,HARDWARE,
2026-09-12T03:35:16.809501,27.071,512,230,HARDWARE,
2026-09-12T03:35:17.054000,27.315,512,231,HARDWARE,
2026-09-12T03:35:18.507262,28.769,512,159,HARDWARE,
2026-09-12T03:35:20.812621,31.074,512,102,HARDWARE,
2026-09-12T03:35:22.271083,32.533,512,84,HARDWARE,
2026-09-12T03:35:22.336017,32.597,512,84,HARDWARE,INQUIRY PRESENTED: [SPIKE] Elevated physiological reaction! Are you worried we'll uncover a secret?
2026-09-12T03:35:23.125408,33.387,512,78,HARDWARE,
2026-09-12T03:35:42.596638,52.858,512,0,HARDWARE,
2026-09-12T03:35:44.829265,55.091,512,50,HARDWARE,
2026-09-12T03:35:46.397962,56.659,512,50,HARDWARE,INQUIRY PRESENTED: [RESTING] Low autonomic reactivity detected. Are you completely unbothered?
2026-09-12T03:35:46.576346,56.838,512,50,HARDWARE,
2026-09-12T03:36:10.444748,80.706,512,50,HARDWARE,INQUIRY PRESENTED: [RESTING] Remarkably calm pulse. What's your secret to staying completely unflappable?
2026-09-12T03:36:34.422636,104.684,512,50,HARDWARE,INQUIRY PRESENTED: [RESTING] Baseline tranquility maintained. Or have you rehearsed keeping a straight face?
2026-09-12T03:36:58.425086,128.687,512,50,HARDWARE,INQUIRY PRESENTED: [RESTING] Remarkably calm pulse. What's your secret to staying completely unflappable?
2026-09-12T03:37:22.442244,152.704,512,50,HARDWARE,INQUIRY PRESENTED: [RESTING] Baseline tranquility maintained. Or have you rehearsed keeping a straight face?
2026-09-12T03:37:46.498785,176.760,512,50,HARDWARE,"INQUIRY PRESENTED: [RESTING] Steady and composed heart rate. Are you really this relaxed, or just a master of masking it?"
2026-09-12T03:38:10.514347,200.776,512,50,HARDWARE,INQUIRY PRESENTED: [RESTING] Remarkably calm pulse. What's your secret to staying completely unflappable?
2026-09-12T03:38:34.520605,224.782,512,50,HARDWARE,INQUIRY PRESENTED: [RESTING] Baseline tranquility maintained. Or have you rehearsed keeping a straight face?
2026-09-12T03:38:58.497642,248.759,512,50,HARDWARE,INQUIRY PRESENTED: [RESTING] Remarkably calm pulse. What's your secret to staying completely unflappable?
2026-09-12T03:39:22.505888,272.767,512,50,HARDWARE,INQUIRY PRESENTED: [RESTING] Remarkably calm pulse. What's your secret to staying completely unflappable?
2026-09-12T03:39:46.534612,296.796,512,50,HARDWARE,INQUIRY PRESENTED: [RESTING] Baseline tranquility maintained. Or have you rehearsed keeping a straight face?
2026-09-12T03:40:10.563837,320.825,512,50,HARDWARE,"INQUIRY PRESENTED: [RESTING] Steady and composed heart rate. Are you really this relaxed, or just a master of masking it?"
2026-09-12T03:40:34.575891,344.837,512,50,HARDWARE,"INQUIRY PRESENTED: [RESTING] Steady and composed heart rate. Are you really this relaxed, or just a master of masking it?"
2026-09-12T03:40:58.610977,368.872,512,50,HARDWARE,"INQUIRY PRESENTED: [RESTING] Steady and composed heart rate. Are you really this relaxed, or just a master of masking it?"
2026-09-12T03:41:22.626102,392.888,512,50,HARDWARE,INQUIRY PRESENTED: [RESTING] Baseline tranquility maintained. Or have you rehearsed keeping a straight face?
2026-09-12T03:41:46.627642,416.889,512,50,HARDWARE,INQUIRY PRESENTED: [RESTING] Baseline tranquility maintained. Or have you rehearsed keeping a straight face?
2026-09-12T03:42:10.631455,440.893,512,50,HARDWARE,INQUIRY PRESENTED: [RESTING] Baseline tranquility maintained. Or have you rehearsed keeping a straight face?
2026-09-12T03:42:34.645756,464.907,512,50,HARDWARE,INQUIRY PRESENTED: [RESTING] Low autonomic reactivity detected. Are you completely unbothered?
2026-09-12T03:42:58.667472,488.929,512,50,HARDWARE,INQUIRY PRESENTED: [RESTING] Low autonomic reactivity detected. Are you completely unbothered?
