# PROJECT: BEYOND THE FACADE - Physiological Response Monitoring Prototype
# DISCLAIMER: Educational/Research Prototype Only. Not a medical diagnostic device or lie detector.
timestamp_iso,elapsed_seconds,raw_signal,bpm,mode,event
2026-09-12T07:13:57.628134,0.037,522,0,HARDWARE,
2026-09-12T07:13:57.637566,0.047,510,0,HARDWARE,
2026-09-12T07:13:57.667843,0.077,519,0,HARDWARE,
2026-09-12T07:13:57.697548,0.107,516,0,HARDWARE,
2026-09-12T07:13:57.726089,0.135,517,0,HARDWARE,
2026-09-12T07:13:57.777667,0.187,519,0,HARDWARE,
2026-09-12T07:13:57.809660,0.219,523,0,HARDWARE,
2026-09-12T07:13:57.837027,0.246,519,0,HARDWARE,
2026-09-12T07:13:57.867352,0.277,513,0,HARDWARE,
2026-09-12T07:13:57.896400,0.306,518,0,HARDWARE,
2026-09-12T07:13:57.925531,0.335,522,0,HARDWARE,
2026-09-12T07:13:57.975414,0.385,526,0,HARDWARE,
2026-09-12T07:13:58.007398,0.417,525,0,HARDWARE,
2026-09-12T07:13:58.036654,0.446,524,0,HARDWARE,
2026-09-12T07:13:58.066595,0.476,527,0,HARDWARE,
2026-09-12T07:13:58.099015,0.508,520,0,HARDWARE,
2026-09-12T07:13:58.132216,0.542,522,0,HARDWARE,
2026-09-12T07:13:58.176850,0.586,519,0,HARDWARE,
2026-09-12T07:13:58.211943,0.621,521,0,HARDWARE,
2026-09-12T07:13:58.236591,0.646,518,0,HARDWARE,
2026-09-12T07:13:58.271271,0.681,523,0,HARDWARE,
2026-09-12T07:13:58.304103,0.713,520,0,HARDWARE,
2026-09-12T07:13:58.336508,0.746,518,0,HARDWARE,
2026-09-12T07:13:58.377225,0.787,524,0,HARDWARE,
2026-09-12T07:13:58.411540,0.821,526,0,HARDWARE,
2026-09-12T07:13:58.437250,0.847,525,0,HARDWARE,
2026-09-12T07:13:58.467121,0.876,521,0,HARDWARE,
2026-09-12T07:13:58.497305,0.907,524,0,HARDWARE,
2026-09-12T07:13:58.532010,0.941,527,0,HARDWARE,
2026-09-12T07:13:58.577518,0.987,529,0,HARDWARE,
