# PROJECT: BEYOND THE FACADE - Physiological Response Monitoring Prototype
# DISCLAIMER: Educational/Research Prototype Only. Not a medical diagnostic device or lie detector.
timestamp_iso,elapsed_seconds,raw_signal,bpm,mode,event
2026-09-12T07:48:27.432630,0.004,516,70,HARDWARE,
2026-09-12T07:48:27.443170,0.014,515,240,HARDWARE,
2026-09-12T07:48:27.476793,0.048,515,70,HARDWARE,
2026-09-12T07:48:27.481457,0.053,510,0,HARDWARE,
2026-09-12T07:48:27.507307,0.078,510,70,HARDWARE,
2026-09-12T07:48:27.519500,0.091,514,0,HARDWARE,
2026-09-12T07:48:27.539114,0.110,514,70,HARDWARE,
2026-09-12T07:48:27.557288,0.128,515,240,HARDWARE,
2026-09-12T07:48:27.568580,0.140,515,71,HARDWARE,
2026-09-12T07:48:27.600194,0.171,515,71,HARDWARE,
2026-09-12T07:48:27.608818,0.180,515,71,HARDWARE,
2026-09-12T07:48:27.621579,0.193,522,0,HARDWARE,
2026-09-12T07:48:27.647749,0.219,522,71,HARDWARE,
2026-09-12T07:48:27.659855,0.231,535,0,HARDWARE,
2026-09-12T07:48:27.679033,0.250,535,71,HARDWARE,
2026-09-12T07:48:27.698387,0.269,527,0,HARDWARE,
2026-09-12T07:48:27.709867,0.281,527,71,HARDWARE,
2026-09-12T07:48:27.738386,0.309,530,0,HARDWARE,
2026-09-12T07:48:27.741921,0.313,530,71,HARDWARE,
2026-09-12T07:48:27.776928,0.348,530,71,HARDWARE,
2026-09-12T07:48:27.779455,0.351,541,0,HARDWARE,
2026-09-12T07:48:27.818476,0.390,541,71,HARDWARE,
2026-09-12T07:48:27.823580,0.395,541,71,HARDWARE,
2026-09-12T07:48:27.838618,0.410,552,0,HARDWARE,
2026-09-12T07:48:27.865503,0.437,552,72,HARDWARE,
2026-09-12T07:48:27.875699,0.447,514,189,HARDWARE,
2026-09-12T07:48:27.895786,0.467,514,72,HARDWARE,
2026-09-12T07:48:27.914889,0.486,452,0,HARDWARE,
2026-09-12T07:48:27.926404,0.497,452,72,HARDWARE,
2026-09-12T07:48:27.951872,0.523,360,240,HARDWARE,
2026-09-12T07:48:27.958664,0.530,360,72,HARDWARE,
2026-09-12T07:48:27.989780,0.561,360,72,HARDWARE,
2026-09-12T07:48:27.994236,0.565,339,0,HARDWARE,
2026-09-12T07:48:28.025870,0.597,339,72,HARDWARE,
2026-09-12T07:48:28.055540,0.627,433,0,HARDWARE,
2026-09-12T07:48:28.066198,0.637,433,72,HARDWARE,
2026-09-12T07:48:28.091567,0.663,312,33,HARDWARE,
2026-09-12T07:48:28.096715,0.668,0,0,HARDWARE,
2026-09-12T07:48:28.096787,0.668,0,0,HARDWARE,
2026-09-12T07:48:28.118322,0.689,0,0,HARDWARE,
2026-09-12T07:48:28.127581,0.699,0,0,HARDWARE,
2026-09-12T07:48:28.149098,0.720,26,0,HARDWARE,
2026-09-12T07:48:28.162206,0.733,26,0,HARDWARE,
2026-09-12T07:48:28.207690,0.779,26,0,HARDWARE,
2026-09-12T07:48:28.239858,0.811,26,0,HARDWARE,
2026-09-12T07:48:28.258066,0.829,922,0,HARDWARE,
2026-09-12T07:48:28.268703,0.840,922,70,HARDWARE,
2026-09-12T07:48:28.295630,0.867,921,240,HARDWARE,
2026-09-12T07:48:28.299616,0.871,921,70,HARDWARE,
2026-09-12T07:48:28.331100,0.902,921,70,HARDWARE,
2026-09-12T07:48:28.335062,0.906,862,0,HARDWARE,
2026-09-12T07:48:28.363014,0.934,862,70,HARDWARE,
2026-09-12T07:48:28.377133,0.948,862,70,HARDWARE,
2026-09-12T07:48:28.379795,0.951,567,0,HARDWARE,
2026-09-12T07:48:28.406595,0.978,403,0,HARDWARE,
2026-09-12T07:48:28.413154,0.984,403,71,HARDWARE,
2026-09-12T07:48:28.456343,1.027,403,71,HARDWARE,
2026-09-12T07:48:28.475556,1.047,442,240,HARDWARE,
2026-09-12T07:48:28.489405,1.060,442,71,HARDWARE,
2026-09-12T07:48:28.509203,1.080,490,0,HARDWARE,
2026-09-12T07:48:28.516520,1.088,490,71,HARDWARE,
2026-09-12T07:48:28.546203,1.117,518,240,HARDWARE,
2026-09-12T07:48:28.548249,1.119,518,71,HARDWARE,
2026-09-12T07:48:28.579010,1.150,518,71,HARDWARE,
2026-09-12T07:48:28.590770,1.162,483,0,HARDWARE,
2026-09-12T07:48:28.591824,1.163,12,0,HARDWARE,
2026-09-12T07:48:28.610271,1.181,12,0,HARDWARE,
2026-09-12T07:48:28.613157,1.184,0,0,HARDWARE,
2026-09-12T07:48:28.640626,1.212,0,0,HARDWARE,
2026-09-12T07:48:28.671904,1.243,0,0,HARDWARE,
2026-09-12T07:48:28.705559,1.277,0,0,HARDWARE,
2026-09-12T07:48:28.722297,1.293,623,0,HARDWARE,
2026-09-12T07:48:28.751024,1.322,623,70,HARDWARE,
2026-09-12T07:48:28.757264,1.328,697,0,HARDWARE,
2026-09-12T07:48:28.784432,1.356,697,70,HARDWARE,
2026-09-12T07:48:28.795712,1.367,519,0,HARDWARE,
2026-09-12T07:48:28.812084,1.383,519,70,HARDWARE,
2026-09-12T07:48:28.833755,1.405,442,240,HARDWARE,
2026-09-12T07:48:28.843871,1.415,442,70,HARDWARE,
2026-09-12T07:48:28.875669,1.447,442,71,HARDWARE,
2026-09-12T07:48:28.897088,1.468,805,102,HARDWARE,
2026-09-12T07:48:28.908058,1.479,805,71,HARDWARE,
2026-09-12T07:48:28.941543,1.513,793,0,HARDWARE,
2026-09-12T07:48:28.952160,1.523,793,71,HARDWARE,
2026-09-12T07:48:28.975416,1.546,566,0,HARDWARE,
2026-09-12T07:48:28.982786,1.554,566,71,HARDWARE,
2026-09-12T07:48:29.011556,1.583,566,71,HARDWARE,
2026-09-12T07:48:29.012116,1.583,387,0,HARDWARE,
2026-09-12T07:48:29.043539,1.615,387,71,HARDWARE,
2026-09-12T07:48:29.052482,1.624,306,0,HARDWARE,
2026-09-12T07:48:29.079880,1.651,306,71,HARDWARE,
2026-09-12T07:48:29.113971,1.685,306,71,HARDWARE,
2026-09-12T07:48:29.115908,1.687,324,0,HARDWARE,
2026-09-12T07:48:29.147317,1.718,324,72,HARDWARE,
2026-09-12T07:48:29.157237,1.728,465,240,HARDWARE,
2026-09-12T07:48:29.192366,1.763,465,72,HARDWARE,
2026-09-12T07:48:29.193448,1.765,596,0,HARDWARE,
2026-09-12T07:48:29.224668,1.796,596,72,HARDWARE,
2026-09-12T07:48:29.231161,1.802,618,0,HARDWARE,
2026-09-12T07:48:29.257690,1.829,618,72,HARDWARE,
2026-09-12T07:48:29.266603,1.838,520,0,HARDWARE,
2026-09-12T07:48:29.294202,1.865,520,72,HARDWARE,
