# PROJECT: BEYOND THE FACADE - Physiological Response Monitoring Prototype
# DISCLAIMER: Educational/Research Prototype Only. Not a medical diagnostic device or lie detector.
timestamp_iso,elapsed_seconds,raw_signal,bpm,mode,event
2026-09-12T02:56:22.437838,6.576,512,222,HARDWARE,
2026-09-12T02:56:22.525725,6.664,512,222,HARDWARE,INQUIRY PRESENTED: [SPIKE] Your pulse just spiked! Are you hiding something from us?
2026-09-12T02:56:22.675523,6.814,512,223,HARDWARE,
2026-09-12T02:56:22.924251,7.063,512,224,HARDWARE,
2026-09-12T02:56:23.162163,7.301,512,224,HARDWARE,
2026-09-12T02:56:23.409067,7.547,512,226,HARDWARE,
2026-09-12T02:56:23.772153,7.911,512,228,HARDWARE,
2026-09-12T02:56:24.014682,8.153,512,229,HARDWARE,
2026-09-12T02:56:24.258889,8.397,512,229,HARDWARE,
2026-09-12T02:56:24.501875,8.640,512,230,HARDWARE,
2026-09-12T02:56:24.743319,8.882,512,231,HARDWARE,
2026-09-12T02:56:24.992186,9.131,512,232,HARDWARE,
2026-09-12T02:56:25.231407,9.370,512,232,HARDWARE,
2026-09-12T02:56:25.596425,9.735,512,232,HARDWARE,
2026-09-12T02:56:25.838983,9.977,512,231,HARDWARE,
2026-09-12T02:56:26.087538,10.226,512,231,HARDWARE,
2026-09-12T02:56:26.326279,10.465,512,231,HARDWARE,
2026-09-12T02:56:26.573568,10.712,512,231,HARDWARE,
2026-09-12T02:56:26.803483,10.942,512,231,HARDWARE,
2026-09-12T02:56:27.057679,11.196,512,231,HARDWARE,
2026-09-12T02:56:27.303744,11.442,512,231,HARDWARE,
2026-09-12T02:56:27.661540,11.800,512,231,HARDWARE,
2026-09-12T02:56:27.905486,12.044,512,231,HARDWARE,
2026-09-12T02:56:28.152464,12.291,512,230,HARDWARE,
2026-09-12T02:56:28.391590,12.530,512,230,HARDWARE,
2026-09-12T02:56:28.638438,12.777,512,230,HARDWARE,
2026-09-12T02:56:28.878283,13.017,512,231,HARDWARE,
2026-09-12T02:56:29.121889,13.260,512,231,HARDWARE,
2026-09-12T02:56:29.490058,13.628,512,232,HARDWARE,
2026-09-12T02:56:29.729908,13.868,512,232,HARDWARE,
2026-09-12T02:56:29.972876,14.111,512,233,HARDWARE,
2026-09-12T02:56:30.222921,14.361,512,233,HARDWARE,
2026-09-12T02:56:30.459675,14.598,512,234,HARDWARE,
2026-09-12T02:56:30.711872,14.850,512,235,HARDWARE,
2026-09-12T02:56:30.956569,15.095,512,235,HARDWARE,
2026-09-12T02:56:31.189375,15.328,512,235,HARDWARE,
2026-09-12T02:56:31.440863,15.579,512,235,HARDWARE,
2026-09-12T02:56:31.669911,15.808,512,234,HARDWARE,
2026-09-12T02:56:32.042024,16.180,512,228,HARDWARE,
2026-09-12T02:56:32.288888,16.427,512,228,HARDWARE,
2026-09-12T02:56:38.512068,22.650,512,228,HARDWARE,INQUIRY PRESENTED: [ELEVATED] Elevated physiological response registered. Care to explain what's causing the tension?
